investor_uuid,investor_name,avg_likelihood
75c4afd3-0bcd-5e6b-2cbb-114a41638384,Kreg Peeler,0.0
75c4c161-52e3-694d-f634-f83aec2e4e5f,Johnny Walke,0.3333333333333333
75c5477a-baef-4aa0-006a-1158df19958b,Rothschild Australian Bioscience Trust,0.375
75c6782d-ade3-4713-8dad-1832fb060490,Yukti Securities,0.0
75cb9efd-8983-b071-4cdc-1c7bf3a4f410,Rob Ross,0.0
75cf537f-1841-5070-7330-8a3c8c95938d,Tweed Financial Services,0.6666666666666666
75cfad15-cf9b-ff96-f58a-424de6f30a8b,Grouse Ridge Capital,0.25
75cff4f6-5ff5-0138-9b7e-2d84a0c39119,Strada Education Network,0.23611111111111113
75d15f1e-8272-4b64-afc5-11e5d736b0b5,Family Office,0.0
75d2a956-1c9c-4bae-961d-b1e23c35128c,Bluesky Partnership II L.P,0.25
75d3e9ca-f20e-a9b6-bfc4-f6db37593b73,PISEC Group GmbH,0.25
75d45263-5cfe-4ec2-bd7d-bc8ecd1cd7cb,Si Chuan Venture Capital,0.16666666666666666
75d696d3-fcc3-9d56-7828-6d002fdce968,Evercore Partners,0.4354166666666667
75d7a8cf-2c6c-6e86-8aa4-acb5b1c35790,United Telecommunications,1.0
75d88e2b-258a-b0c8-e980-38855b56a2bc,Vodafone,0.34880952380952385
75d8f8da-e808-4fdd-4855-0cacc9eda50c,Cascadia Capital,0.26666666666666666
75d932e8-cd27-1585-6256-d643fe04baea,Columbia Entrepreneurship,0.0
75d94761-0a26-8d0f-de7d-a898ed880153,Enhanced Equity Fund,0.19999999999999998
75d98e63-408b-7cfb-72ec-ab92b78aa5b8,Tengram Capital Partners,0.0
75da06b3-2e72-0a1b-eca5-a6a8529f7ad8,Tidal Ventures,0.1125
75da3c99-1819-3049-75c1-1ed1c9907909,Sovereign Natural Resources,0.0
75daf34e-b21e-f9af-7434-b3845d2584f3,David Vergara,0.14285714285714285
75db6ce4-1978-beac-0e4c-fcf591ecd937,New Meadows Capital,0.5
75dc6771-d5cd-b87a-e03f-a38e75372ad1,AIG Highstar Capital,0.6875
75dd9ac4-8dc0-44ec-8849-1339f80e6021,Nidobirds Ventures,0.3333333333333333
75e047db-0f70-b7de-31b9-95633b2be2be,Gojek,0.09027777777777778
75e29b01-cb92-0629-6255-165fea750eff,Alma Media,0.2
75e341f1-1fe2-a6e4-58cd-cb90a5f6daa2,City of London,0.2
75e45ab4-182f-bbb8-34e9-45d012c6b958,Utah Angels,0.5791666666666666
75e55efb-a193-47bb-a957-ce6436114bb8,Paul Scheithauer,0.0
75e5bbb1-f00f-9703-82d4-2b8e9bf4d739,Gil Amelio,0.3333333333333333
75e5e31f-d5f0-1f68-54e8-cc65b232af76,Zell Founders Fund,0.0
75e6bde9-b2c4-81b9-9103-54b52054c5a2,Jean-François Moufle,0.3333333333333333
75e71a9d-f864-4d21-b94c-90af80777af5,Patanjali Keswani,0.3333333333333333
75e78e5a-16ff-b799-d2c2-5ef17ef07023,Galaxy Venture Capital,0.38888888888888884
75e7d75a-58aa-86ce-486d-fb3f4712cadd,Charles Stryker,0.26666666666666666
75e91c95-03bb-7df8-7799-f9d3629ccc3a,"S3, Inc",0.3333333333333333
75e9c907-c292-830e-1c96-a4068074acda,BAGi,0.025
75e9e9e2-b5ad-4216-ae0b-19ce3d001960,MEIF Maven Debt Finance,0.25
75ea8a24-85f3-6240-30ac-b217c4a0bdd4,Harry Samuel,0.3333333333333333
75eaed88-a1bd-3db7-c15f-541d2d77669a,Jeri Eagan,0.14285714285714285
75eb1a55-577c-4b68-96fd-dff913ea8f0c,Goldwind,0.07142857142857142
75ec7481-e7a7-2624-2e35-b6e6c19c6942,Joshua Boger,0.5
75eda1c8-a1ac-f159-7eef-ff114eba6bf8,Carlo Minassian,0.0
75eda535-4043-71de-b65e-bbe8fa39097a,Business Angels,0.16666666666666666
75ee4d90-3045-41f6-b553-1ddfc078ea4d,Qicheng Information Technology,0.0
75ef7275-5d53-5b27-2804-3f0d8da51930,Rogers Communications,0.22380952380952382
75f07365-5032-4821-a745-8c4243920412,Kyung Han,0.16666666666666666
75f0fa8a-2326-53f8-7fc9-1448047dc4e2,Social Venture Partners,0.125
75f4476a-9e23-48db-92b3-92b4b0787ece,Pecunio,0.0
75f4a972-d8c4-4785-0f68-84b866123ba7,Spiral Ventures Pte Ltd.,0.047619047619047616
75f597b9-bed9-6f9a-f31b-4f2464e5e2a4,Josh Verne,0.0
75f7c49e-8575-bd7c-8b5a-0ea5783e5d2d,Clayton Associates,0.2012820512820513
75f96ade-f7ed-d60e-55e3-bc143bcdc172,Lang Sheng Investment,0.1
75f9bc9a-f9af-d298-da16-3d2fd8ea9a85,OBI SA,0.0
75fba818-80a6-d649-c464-edb94c5b36d6,Tom Christopoul,0.21666666666666667
75fc791b-be8f-4a20-e35c-ff5022f5cc55,Dr. Koh,0.5
75fd4f79-e877-c6b4-3666-551f47c38d5e,Incutex Company Builders,0.08333333333333333
75fea554-2985-a2f0-b825-a0e7ce7d9c86,Upfront Ventures,0.09228588871446015
75fefc32-a39f-50e5-8521-63f4f6f12e49,Venista Ventures,0.17301587301587304
75ff2dfb-1c95-c4e6-1236-d2d7b1333252,Martin Ventures,0.08333333333333333
75ff44be-3b5a-fc4e-f6e9-505a87c7093c,Clydesdale Ventures,0.5
76007938-2ec8-a38f-d982-4ef73cf0bda2,McAfee,0.2
7600c470-c8b2-8e69-a3dc-8fd3e6083a9b,Uprise Ventures,0.3333333333333333
76010606-6495-ab99-1da2-26b661cc6176,Miratech,0.1
7603a2d7-b508-44c1-1a87-4dd046c543ea,Tord Wingren,0.18333333333333335
7604ae03-9cc9-663b-ac1c-510293cea892,PSP Capital Partners,0.12222222222222223
7604f0fa-3547-94d3-ad33-18eb6799108e,Danske Private Equity,0.6666666666666666
7605b8b8-01f0-4700-85e8-891025a85f6e,Hellen,0.0
76065086-0686-4a80-96c6-fd330b1865fa,Région Sud Investissement,0.14285714285714285
7606b13b-a5bd-a0d7-605a-c7d5b238a0d1,Shotput Ventures,0.0
7606c08a-750b-2e90-7d66-da5549b3e808,Big Issue Invest,0.125
76074241-e950-e73b-28f4-53f5356e34a0,"Yellowstone Capital Partners, LLC",0.0
7607a659-94fa-3547-f6e0-8ee5b99363b5,OSF Ventures,0.08571428571428572
7608c247-b606-a7a4-6173-c9c6f8a584f8,Ping Wu,0.3333333333333333
760bc845-881c-1a78-ecf6-298fa6dab581,dotforge,0.1388888888888889
760e3a07-da5e-a9db-3c38-9787fd988be8,Gur Shomron,0.16666666666666666
760e5b71-29ef-1a11-9218-63b0c3ab220f,IMM Investment,0.16547619047619047
760e7205-13bc-08ac-4cfd-6822e51eb4a3,Panorama Point Partners,0.11746031746031745
760ea5cc-39bd-2740-ba35-42472cd93075,Cabana Ventures,0.20625
760faf08-4ca9-961f-f2fa-cf2ca2ebb312,Infinity Development Group,0.0
761071a1-6adf-496d-ad0d-2f5a53a9967e,Auxano Ventures,0.3333333333333333
76108a49-a3e2-3216-5318-46172518c507,Josue Gio,0.41666666666666663
76143cb5-7417-18c2-4379-17001c7d8a6a,Verod Capital Management,0.0
7614c918-24d2-45a8-a539-12618810d74f,Sallyport Investments,0.16666666666666666
7614e5cb-4be5-d0ad-25dd-0db29328f2c6,Encoding.com,0.3333333333333333
76154460-cd42-4349-a3fc-243949a8bbda,CIC Capital Ventures,0.08333333333333333
7616c640-0b19-29db-691d-32e633e5cd17,Finaccess Capital,0.0
7617d11d-aa15-1667-1fc5-f3f09c4ff52d,Douglas Groh,0.0
76184788-d81c-6ec5-4db0-56a7afd61929,Satellite Applications Catapult,0.16666666666666666
76186413-259b-f986-568d-14c57ae23774,OMICS International,0.0
7619b57a-4358-3177-fe0c-d10492c7798c,CID Capital,0.3
761b13b2-2b7e-444c-be7c-c3674c046d6b,36Kr,0.1893939393939394
761c2a46-db6f-7183-474b-b4b5add2e517,James River Capital,0.0
761fa75a-b021-4bfb-8a60-b76004fc6ef4,Flat6Labs Tunis,0.1
76201fc2-3342-a6ab-2b94-88a96898f300,Adeyemi Ajao,0.1578231292517007
762530e0-3d29-a1fb-d2cf-65f412b1c90e,Factor[e] Ventures,0.0
76259072-8b60-5f22-13af-9e8381e28af0,Don Epperson,0.0
762696ca-98be-0185-6455-99eeb5f864f1,Mitchell Kleinhandler,0.0
762719e6-c268-25fb-9308-55457e9976e9,Stonegate Bank,0.0
7628512a-bda9-e1ac-9913-afbdc41e276f,Magnum Technologies,1.0
76286cf0-b1e6-411b-b00e-be9b890a39da,Huayu Investment,1.0
7628f6f0-7b4d-92d6-aed2-f51e45769ced,Banque Palatine,0.0
762967be-cfee-b008-4fbd-5ab312e61ee9,Brian O'Driscoll,0.5
762a0617-5e92-4772-a992-8c8ac5453d6d,Sasaki Foods,0.0
762a5bb5-a71c-412b-8f6a-d4ef5cd24723,Jackson Investment Group,0.14285714285714285
762ab7d1-44cb-9e02-c415-989d682e8bdf,Erik Jansen,0.0
762c27d3-2a27-42b8-89a8-e2ce8a69cee5,Rock Alling,0.0
762c34ca-c2c7-486f-86e4-e518719908b0,Tudigo,0.0
762e44a5-9ec8-2ca7-9a17-0d34d46c2ca3,Gina Tost,0.0
762e699b-3a61-d072-6821-41e35231a8a4,Thomas Weingarten,0.3333333333333333
762edac1-d7f9-4e83-9efa-2c28b71a88d4,KSR Ventures,0.5
762f0c3e-dd6a-0765-dd1d-869f39313796,David Adler,0.14285714285714285
76317344-531a-466b-b6af-55fcc51fd567,Conscriptor,0.0
76325288-6172-583f-9254-a8ccfc01ab1e,Gil Fuchsberg,0.0
76343b66-7920-ec33-d4d6-26e28186cd64,Accelerant,0.0625
763466d4-8421-3ba5-8064-19e6c66c0e3d,Jochen Engert,0.07142857142857142
7635cb68-80d4-4198-9c66-1b034d7f1b5c,Hong Jin Century,0.0
76367cf1-5da6-431d-97c4-2bdddd3bc4e8,Khaled Alashmouny,0.3333333333333333
76373b12-c2b5-da9b-3ab6-b9c2850e610b,Gilles Babinet,0.0
763a0041-9f38-4ff8-900d-da33c96c4995,Jan Bech Andersen,0.0
763ab638-06f0-9eb8-5f35-ef0dd5f53827,Mike Verrochi,0.0
763c2cca-1611-f28f-3b8d-de56fd8d0354,High Line Ventures Partners,0.07142857142857142
763e1534-c342-4133-be16-1c4db046cd69,Pand Mute Investment LLC,0.2
763e87fe-e812-dcf1-9273-00e00cb8a41b,Iain Cooper,0.25
763ec53f-e799-d604-1d22-40c0c0366a3d,Andera Partners,0.15745614035087718
763f543c-7e91-40a0-c8ac-31e733d48b8f,Ross Fubini,0.2
7640f238-8230-7281-d019-9e92643449bd,Conexus Financial Partners,0.0
7641d70b-798c-4f3c-b092-d7b44ebd642d,Hangzhou Daosheng,0.0
7643505e-5221-d221-c648-3901f39e1634,Stateline Angels,0.05
7643525c-2157-d3e7-39ac-372cbe75f4c9,Seagate Technology,0.3212121212121212
7643f23f-d15c-7c3c-9b74-6695f82a9149,Fair Ventures,0.4166666666666667
7644a1bc-71f3-4b17-8556-4e77dd8f216c,C-III Capital Partners,0.25
7644f99e-0a28-baba-693f-28802da4b4b9,TH Lee.Putnam Internet Partners,0.0
76454e9e-b8a4-b6b5-fa31-08233e6bc573,Siri Software GmbH,0.14285714285714285
7645a77b-cee9-41b9-b0f9-cd06541a95ca,Advanceit,0.25
764671be-ea81-81d0-2e81-ff02434eabe9,Fernando Fabre,0.0
7647c65d-98da-fc3a-31d7-4564909fbd9a,M&A Capital,0.0
76485893-3a81-350e-ae82-27e35509990d,Eastday.Com,0.0
7648f5c9-8e39-3471-1b87-60affe1e99bb,Riddhesh Gandhi,0.0
76490b07-3301-497c-8b46-86f48d4e4d75,China Literature,0.08333333333333333
76498b2a-d894-4c16-a6c0-b3b9e316f302,Louis-Philippe Loncke,0.0
7649a441-a60b-246d-3480-cc791c1534a8,Birchview Fund,0.0
764ca077-d2ae-37f7-9d27-3399aa4b1340,China Growth Capital | CGC,0.14102564102564102
764cfc7b-6c06-d737-8785-ac994d455b09,MeritTrac Services,0.0
764df2d7-79e2-c597-50c7-a1ef36e6ea61,Roland Berger,0.0
764fc5d3-a10c-4644-bf50-b99934e918d1,Barco Healthcare,0.0
765032a9-c996-40cb-b86b-0615686c38bb,Desmarais Group,0.4444444444444444
7650bd25-3938-86f3-f12d-8c76ca9f928d,Gerry McIntyre,0.0
76517cec-06fe-270a-7e9c-3ef538346bdd,Moti Gutman,0.0
76520fb3-88fd-3780-c330-346ee795fa74,Startup Grind,0.16666666666666666
7653276b-287c-6ec3-cb8f-6420de037cce,Cellular Bioengineering,0.3333333333333333
76538256-f298-28d0-fe00-6da87344e28a,Lunar Group Capital,0.3333333333333333
7653d2e1-bec7-3925-fefd-73df36dc4a2d,Jean francois Grenon,0.5
7653efe9-a833-06d8-87c6-1cd5aa44e48c,Thawer Capital Management (UK),0.041666666666666664
765424cd-6443-e796-8e18-d338ef342a37,Charles Forman,0.41666666666666663
7654ff51-f435-7610-d965-19ced655b2d1,7percent Ventures,0.0
76570296-844a-7b48-4c76-fb0d02895bbb,Ryan Kottenstette,0.2
7658dc9b-f46d-9c60-0cc1-2f65f3f40065,Andrew Corp,1.0
765aca5d-30f9-4c19-39bf-c4f4bdd7c71f,Off the Grid Ventures,0.1
765b24ca-db9e-cb5e-0a1a-d0b563b0108b,Bandai Namco Entertainment,0.3611111111111111
765bf672-d5df-85e8-eda5-065e208444f1,Harald Nieder,0.0
765bf8b3-40e3-6bfe-5192-11e3adfbe90f,Abdullah Alzabin,0.0
765c3fb9-38eb-8c80-b686-e709262940ef,Birmingham City Council,0.6
765f736a-b6b1-b906-8e78-9a07daa90761,Sterling Payot,0.7333333333333334
76607a47-e808-0421-39c6-a1b42a7de00b,Twangiza Transaction,0.0
7660d006-07eb-8fb7-be51-ba247e005474,Akron BioInvestments Fund,0.0
7660f0d3-262a-4784-921c-269ed153b66a,Christopher M. Jeffries,0.3333333333333333
76616c37-09f7-9542-a415-11a85cebd360,Venture Catalysts,0.12152777777777778
76628d9c-9148-4313-b162-a3b6e15efd54,Bail Capital,0.0
76638271-f6de-426f-a616-206496f67475,Kelvin Beachum Jr.,0.1
7663a532-dd28-4756-8429-31cf7e28aec6,Chris Anderson,0.0
7663a5e4-968a-9bba-064c-539cf7124349,Ramit Sethi,0.0
7663d68c-ad75-299c-aafd-e4ddea3dccf1,Philip Huffmann,0.0
76653362-4281-e5af-4d48-007e0bc8304c,313 Ventures,0.5
76654cd9-101d-cbab-a4b7-c2301ced2665,Kevin Scott,0.19047619047619047
7665c804-c7ee-b40c-21c5-4f8a0268c8f2,StageOne Ventures,0.17881944444444445
7665db2a-050d-78ae-4eb0-c7f1e47bde4a,Ubiquity,0.16666666666666666
7665df5e-0a39-5c14-4029-1095debc4ca8,HAX Growth,0.0
766651a9-e5cf-4d56-f1e0-214ae814f62d,Steve Hamilton,0.4
76665c86-ec03-9414-3a52-9394e82347ee,Anand Rajaraman,0.19999999999999998
766719bd-b5ab-e2a4-5ca6-5ed52d146b31,Lump Capital,0.0
76672eb4-f245-d6bf-a79a-028e4262fbef,John Ricci,0.3333333333333333
7667b1b9-3669-4c39-8c3a-76413a9c8b81,Vytautas Kubilius,0.25
7667f0c5-3b26-45c2-b5a2-961a02c50775,Neoteny 4,0.125
76682b78-0aae-9ff4-1dd3-52b579e95d5d,Faraday Venture Partners,0.032196969696969696
7668c869-6070-b851-dbe2-30e1843f2b2f,Damon Ball,0.0
7668d43e-e56d-226e-f351-77094223c2cc,StartLabs,0.11333333333333333
766b74cd-33c7-3467-7f47-6a93cf32be21,Cope Ventures,0.3333333333333333
766b890b-5102-d6ad-cdd0-481492e4ee6f,ICOS Capital Management,0.11287878787878788
766bedd3-f49b-4a47-a3b2-e9e69ae182e3,Raj Surapaneni,0.25
766c7472-87a5-788d-1b87-12814d351f72,Siddharth Dalal,0.0
766e7076-ed91-abeb-a6e9-3f2c44cef276,WSB Holding,0.0
766ec310-2565-4a7c-ac9a-8b9916988696,1UP,0.0
766f2d0c-fa0e-3a86-5529-bdfb0092e53a,Razor Suleman,0.0
766f9204-ccfc-60f4-3ae2-90aab9452667,WannaBiz,0.08333333333333333
7671a683-dfb6-a12b-9c1d-d1b29b011d54,Hearst Ventures,0.11987898465171193
76738ef7-752a-b357-4cd7-10a4aba97a18,Anne Dwane,1.0
76741794-b820-42b6-adb1-ce2294ed6d41,Sridhar Raman,0.0
76742b37-a375-321b-1ddc-de1c929894fa,Andrew McCollum,0.10793650793650793
7674d0f9-ea68-7e97-5d50-642c65d3234c,Pertinence Invest,0.09523809523809523
76753327-139d-d4e0-ab0d-af63477d4285,WBI Innovations,0.0
76763b94-27cb-b848-3190-a19eaeb624fc,Network Capital Holding AG,0.5
767846ae-f695-72b5-ba65-f9e50cebf800,Dave Duffield,0.31473214285714285
76795e9f-c300-7e78-f7c3-1823765e8515,Keenan Rice,0.0
767a2b3c-b8b5-4416-253a-25c52314e053,Caltex Australia,0.0
767afc2b-c59b-d831-752e-c30463605997,OneWest Bank,0.0
767b0438-c40d-5ec4-1ee5-7f40314c65c0,Chris Shipley,0.5
767bba4d-fdc6-047f-da29-aa1ee14de2ae,Oliver Slipper,0.2857142857142857
767f11a2-9dc4-4162-858a-509813260702,France Telecom (now Orange S.A.),0.36428571428571427
767f7fd2-6a10-72d5-1b1b-6bdc7fa7b21e,Cox Media Group,0.1625
767f7ffe-7ab2-1363-506d-066de9c774dc,Yitz Applbaum,0.0
767fba43-e72f-787b-837c-03a6c8a99835,SFX Entertainment,0.19444444444444442
76833615-3ab2-f7e4-347b-1c61cc62c89f,Bora Chung,0.2
7684705f-f25d-3ffb-7036-75d93c03fd64,Trimaran Capital Partners,0.25
7684d785-725a-6e50-f42b-18ff274465f3,Robert Forras,0.3333333333333333
76860ca4-50d7-f827-26f3-c751d214dce6,Chipper Boulas,0.0
76869940-c8cc-4375-a54d-ed844b1958a8,Michelin North America,0.0
76875cb0-a789-4beb-96ee-9ba4551fdf81,Blockchers,0.0909090909090909
7687cf65-31eb-3259-4395-f7a4f94a58b9,SEAVI Advent,0.5
7688b4d6-ce2a-2316-0812-1e3a368cee04,Varsha Rao,0.1722222222222222
768a5f72-c795-ce8c-b410-4af3a41026fe,Ziff Brothers Investments,0.5
768b5bd7-360a-8f10-51ea-0ae601150dc4,Lawrence Bilker,0.25
768cc8d4-2fed-435b-9f1f-7edae1fcc972,Pranaya Goyal,0.0
768ce921-ad77-41aa-abe9-5524f96698b0,Risers Accelerator,0.0
768d04d9-5097-4ed8-c858-e2adeb65ec01,Mathias Hiebeler,0.0
768d9c8d-366f-c1a0-1c72-0e923162268f,Apax Partners,0.11973901098901099
768ddc06-6cc1-c302-03f8-d247992c487f,Rene Seifert,0.3333333333333333
768ebd46-66d2-4de0-9ae2-1039d0fb190a,Gongshun Jinfu,0.0
768eca51-0b11-59be-f2ce-bac288b9176d,Canary Ventures,0.35
768fc954-b95d-5560-ac78-5af9f0b285a3,Richard Fattal,0.16666666666666666
768ff7c8-6e78-20ff-d4b8-d35a5181c842,Elisha Shahmoon,0.6666666666666666
76915e6b-24e4-3f0c-34ad-0dea3dccce54,BodaBus,0.3333333333333333
76916990-2e3e-9ced-cd49-2139d53ef150,Petr Vakoc,0.3333333333333333
76922314-2893-8437-edeb-1b2dddacf5f8,ACCESS Health International,0.0
76936bf4-048f-4d50-9859-7d9a8a81de15,Neural Capital,0.25
76940bae-0920-ce66-0037-a487b191bc36,Javier Martín Chocarro,0.16666666666666666
7696a3dc-11db-4231-a3f0-1eadaa76d94c,Richard M. Fairbanks Foundation,0.0
7697e4ad-99cc-dd53-ebd3-e32b0b2bab3e,Joe Gardner,0.0
7698e7df-02ee-43cb-414a-a97d0e61e27a,Martin Anazco,0.07142857142857142
769928ec-8987-49f6-ac0c-123af73ab43b,Thomas See,0.16666666666666666
769cf0a4-6403-0ca5-7cd8-eda58ee387a0,MATTER,0.25
769d574c-1fdb-af38-3a81-e552beb73891,Suffolk Equity Partners,0.14795918367346936
769d6bf4-84dd-4d99-8412-450ce68d97b4,Yancheng Government Investment Fund,0.0
769d7c42-ddfd-5c89-d1e9-ad876e87b91f,John Landry,0.0
769e2534-4dd7-4864-9f68-d606a15914c2,Bell Standard,0.3333333333333333
769e2972-f218-4c7a-858c-12b1c3d1a607,Broad Street Angels,0.06666666666666667
769f15bb-6b92-1551-32cb-0343421c57c5,BlackCitrus,0.2708333333333333
769f4e60-1063-652d-55cf-e5d09f4e009a,Tomas Svitek,0.6666666666666666
76a0cff7-8e47-876b-00f8-c6e2fa055160,Inabata,0.0
76a24d17-dbda-41dc-a80c-3370d259b16f,Beyond The Game Network,0.0
76a2f22f-3b47-a91b-3e4c-d50323e43e4e,Ares Capital Corporation,0.2704081632653061
76a342ba-268e-d705-75c0-868f8a082a89,GTL Investment,0.125
76a5085a-56b4-4ba5-cc60-67c89067ed46,R. Ramaraj,0.0
76a6f803-b525-48a9-ac42-3c2e01222f8d,Augusta Hi-Tech,0.0
76a87882-3d9a-4e58-b57d-14300889d97c,WuXi Biologics,0.0
76a8b997-b0d8-2462-46a4-c847e6c47908,Capital Cube,0.4
76ac7189-835f-4f37-8c8c-076a3f51e967,Capital & Dirigeants Partenaires,0.2
76acb19b-ebc6-4bca-396b-248df3a9e3ea,West Mountain,0.0
76adbb9c-b1bb-ed88-85f5-732f9e51f83d,Rhineland-Palatinate Investment,0.0
76ae73ea-c45b-380b-8479-c6d61a0ea365,Sparebanken Nord-Norge,0.6666666666666666
76ae8613-ee5c-c283-f80e-e035bc5e0160,Papaya Ventures,0.0
76af7931-4896-e4d1-c058-e5d221ea4151,TPS Investments,0.3333333333333333
76b026b1-e1a4-8d46-b5ce-d32cfc90f23f,Waha Capital,0.25
76b10f4f-f009-49ff-a70b-680cceb8e026,Niilo Pellonmaa,0.0
76b122ac-0e90-1709-8ce8-2c6a53943fa1,Santander UK,0.125
76b13282-a740-b780-143d-817fa2c62cd6,Jason Tryfon,0.3333333333333333
76b3c6e4-068b-469d-b893-ee7c9e643a22,Vita Advisory,0.5
76b5c445-db0d-6438-0eec-dad2cb8309f8,Mark Goldstein,0.15873015873015872
76b63088-4c0a-7ed8-fae1-6b77fc00fc7e,George Ellis,0.0
76b921f9-3784-b3c2-0b0f-a7758c113268,Bret Taylor,0.375
76b981ac-046d-4e15-8303-741fa2806cdb,Ze.Flor,0.0
76ba7916-a45f-947b-c817-aac25b06e5a9,Startupbootcamp Fintech New York,0.0
76badaec-80aa-7e0e-2a93-e296239979c0,Jake Goldman,0.4
76bb1082-94bb-44d9-94d0-bdcce7da923e,Hannover Digital Investments GmbH,0.3333333333333333
76bba8a6-c30a-4dc5-9143-7df6815b2aa6,Sarvesh Goel,0.0
76bf3197-ae65-5757-57d1-d99c73196e3f,TMWRK,0.25
76bf5088-b164-58df-5214-6dcf154efc1f,InsideView,0.0
76c3429c-a116-2e30-b9d3-22bb9d4e84fd,Francois KRESS,0.08333333333333333
76c44f62-144e-806e-11a1-2a27cb706711,Aaron Batalion,0.08333333333333333
76c506a0-a56e-2f7b-9c15-2c4740ca51e1,Pelion Venture Partners,0.15958049886621314
76c5d79f-5475-45c8-9939-750abed8c47f,Enjoyor Group,0.0
76c64c78-7066-f7ab-72e8-3ba282be0a06,Bain Capital,0.14402673350041773
76c79cfb-6e74-67fa-fd9c-2434c83a613e,Kevin Milden,0.2875
76c7c46b-0c75-446f-86fa-312109122691,Mayan Capital Fund,0.125
76c7e76c-9dd4-7765-3ded-4c4fd4bb077e,Jian Sun,0.25
76ca40b2-33a7-e02a-741e-6f102482da5c,Thorsten Heins,0.5
76cb5d20-99fe-48e0-b684-fbb71f8091cc,Galaxy Capital,0.1111111111111111
76cc5d12-fbb9-9e41-1f11-c7a095bd910a,Chiratae Ventures,0.04743589743589744
76ccaf11-3f5f-42dd-955e-0fbfd3dbdb90,Vishnu Reddy,0.0
76ccb6df-b8c5-470d-9cab-48daa23ed276,Provident Capital Partners,0.0
76cdc20c-5621-4d35-b90b-9e3977199953,Axle Capital,0.0
76cdef6e-f047-c26f-8518-300e1465ce9d,Jesper Qvist,1.0
76cef44d-6d3f-8a78-c4f3-a7cb66009ae6,Rocketmakers,0.08571428571428572
76d09e93-19c5-b8fd-c53a-82a1d9844944,Gocompare.com,0.0
76d11250-fee4-4cd5-ab7f-778dba84ca3e,TOKAI-SOFT,0.3333333333333333
76d1e149-a744-489e-a651-872e6d94adaa,EXF Alpha,0.5
76d257b3-1225-4748-9f7b-5ac12dbcf034,Amplio Ventures,0.0
76d313e5-0c25-4cb8-8d8f-31a26360e601,MCT Capital,0.0
76d51a3e-6619-77e7-4103-d74dba374061,Ray Stata,0.3841269841269841
76d67359-bfab-0e35-753a-be49a54c93c4,James Satloff,0.5
76d7feee-7211-e071-374e-2e268dc0cdec,Stratim Capital,0.02857142857142857
76d83dc8-af04-4675-9a73-87fd9f036a7a,The Good Stuff,0.0
76d85629-cfce-4936-9ffc-7c39b94e371b,Pierre Denis,0.3333333333333333
76d87179-42a8-fc1a-e40d-7cec0f7725b2,Roger Hewitt,0.0
76d961aa-d7a0-ca90-5a07-7276665b6710,Groupe Revue Fiduciaire,0.14285714285714285
76dbe0a4-10e9-8776-681e-001d7189538a,Antonio Cavaliere,0.16666666666666666
76dcb955-a9bd-2601-c656-8f7d0f5e7998,Summit Financial Wealth Advisors,0.3333333333333333
76dd0228-4b09-6382-786e-df205828529b,Michael Marshall,0.3
76dd382a-0161-4663-a926-cde048d260ef,Togolaise de Banque,0.0
76de4775-33f9-bda5-e7e1-9c57edd625e8,Jönköping Business Development,0.4583333333333333
76e01c82-4bd5-d051-73cd-7c09962f7af7,Paddy Cosgrave,0.0
76e3fd3b-0f48-f2c3-8388-c3a46c559118,Conquer Accelerator,0.4166666666666667
76e6dca1-072f-2130-ca60-a558df788ccd,Alistair Milne,0.25
76e7f29f-fd4e-f9d4-72ce-41f522037d74,ePRICE,0.0
76eaf184-6c94-f53f-cb8e-d59916779268,Diageo Technology Ventures,0.16666666666666666
76eaf529-6902-a94d-426e-1ef408e9e286,Graham Forman,0.3333333333333333
76eb5a9f-d237-4f7f-8dbf-d44c3301ac10,Cowen Healthcare Investments,0.0
76ebe6dd-9404-46fa-94a1-8facdb049bac,Randy Metcalfe,0.2
76ebf0a5-2c01-52be-cbf9-9d157039e09e,Scott Harkonen,0.0
76ed212e-5f9f-4fa8-9efb-9cebe516840e,Scott Fletcher,0.0
76ee6b4b-b381-435c-ad00-e4f6b95f08d0,Atami Capital,0.05128205128205129
76eeaf74-2ad1-9af4-f18c-48cb4d24164c,Ashish Tulsian,0.29166666666666663
76efb912-4ddc-4a48-b3c9-ed2edc68abdb,Thomas Wiederspahn,0.0
76efef00-ae29-9b33-6d0b-e1b169d443cc,Jørgen Lindskov Knudsen,0.0
76f07c58-f9c1-df5e-c8fa-28d8212ba75c,Marcia Radosevich,0.5
76f0b275-9192-4382-8466-d9346a840b96,Anubhav Chopra,0.0
76f1c514-abcc-49c7-a6fa-bcb1f868ba0f,CBA Catalyst,0.0
76f1f773-4696-b59b-35cf-e04892a5b737,Philip Sane,0.0
76f57668-faf4-41fd-bd21-ea80048ad1bf,Business Valley,0.5
76f5c7ad-ae29-c88d-afbe-bd6aa8ef8c95,DataMirror,0.25
76f5f17d-d69f-560c-4902-c738a4bec0a2,Oleg Tscheltzoff,0.18802308802308804
76f60969-f0d2-0b58-e277-6a670a13d4e4,Great Lakes Innovation and Development Enterprise,0.26666666666666666
76f68450-46c1-98d9-b37c-b01904969a5b,Goldbell Group,0.14285714285714285
76f8ce90-3798-4373-bc0b-b1e2b8e44f6e,1010 Holdings,0.0
76f94d1f-2296-45e3-b3b0-ef6ab39282b6,Sunweb Group,0.0
